,account_name,month,channel,post_id,engagement,rankengage
33414,ช่างภาพชื่อดังฐานะร่ำรวย,February,youtube,4,2179,450.0
43028,เรน ทหารม้าโยโกฮาม่า,March,twitter,2,2178,182.0
29432,seubfd,August,twitter,21,2178,179.0
15014,Money Better,April,youtube,32,2178,466.0
22132,ThaiRun ฮับความสุขนักวิ่ง,October,instagram,20,2178,576.0
41056,อาจุมม่าบ้าเกาหลี,April,instagram,10,2177,560.0
40587,อยากเที่ยวก็เที่ยว,December,facebook,119,2177,1202.0
6200,EDTguide,August,instagram,11,2176,585.0
30874,กินข้าวกัน,September,instagram,2,2175,566.0
30471,กระเป๋าหนึ่งใบ,March,instagram,16,2175,565.0
17213,POP A PANDA,October,facebook,51,2174,1246.0
24663,Yuriukuri,March,instagram,5,2174,566.0
25448,cafeiscalling,September,twitter,10,2174,178.0
19148,Roger Films,July,instagram,12,2173,586.0
24323,YAMUYAMI,December,youtube,4,2173,419.0
11498,KRUA.CO by sangdad,December,instagram,15,2173,578.0
16695,Oily's Story,January,instagram,35,2172,569.0
43572,เสียงร้องขอชีวิต ที่ไม่มีใครได้ยิน,March,facebook,22,2172,1288.0
3483,Bongamerz,October,facebook,28,2171,1247.0
37983,ลงทุนศาสตร์ - Investerest,December,youtube,19,2171,420.0
37782,รีวิวอีสาน,July,facebook,52,2171,1290.0
19031,RisibleHD,April,instagram,1,2171,561.0
19529,SUPERTOMMO,March,youtube,12,2170,479.0
30054,tuna.dunn,April,instagram,3,2169,562.0
14744,Mission To The Moon,February,twitter,65,2169,179.0
16848,Outdoor Ch,August,youtube,8,2168,483.0
44032,แฟนนักวิ่ง,November,instagram,30,2167,584.0
15223,MotoNaked,January,facebook,65,2167,1272.0
8737,GameMonday,April,facebook,52,2167,1264.0
30816,กิน@หาดใหญ่,February,instagram,24,2167,561.0
14668,Minimint's Mission,September,instagram,2,2167,567.0
316,42.195K_Clubเราจะไปมาราธอนด้วยกัน,March,facebook,17,2167,1289.0
34630,นักท่องเที่ยวสัญชาติไทย,July,instagram,5,2167,587.0
264,2an_doodle,June,instagram,10,2167,589.0
18996,Riding Magazine,August,facebook,858,2166,1280.0
14625,MindaRyn,June,twitter,12,2165,177.0
12071,Kik Beauty Fit,November,youtube,11,2164,433.0
27733,mamolism,December,instagram,21,2164,579.0
30853,กินข้าวกัน,December,instagram,1,2163,580.0
38429,วอนนาบีรีวิว,March,facebook,14,2162,1290.0
22846,ThxCom,October,facebook,30,2162,1248.0
31048,กินแล้วกรี๊ด,February,facebook,48,2161,1292.0
19508,SUPERTOMMO,August,facebook,89,2160,1281.0
27376,kiazaab,March,twitter,22,2160,183.0
41608,เกาะติดหุ้น- ลงทุน เศรษฐกิจ,August,facebook,36,2160,1281.0
39127,สองป้าพาไป,October,facebook,102,2159,1249.0
30037,tucktanhealthy,June,instagram,2,2159,590.0
5978,Drive Expert TH,June,youtube,17,2159,496.0
8876,Gibpuri,July,facebook,30,2158,1291.0
10312,ITAN - แทนไร้เทียมทาน,April,facebook,20,2157,1265.0
18201,Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,December,facebook,21,2157,1203.0
17945,Pipo DIY,April,youtube,16,2156,467.0
14182,Meawbin Investor - เทรด ลงทุน เชิงกลยุทธ์ Forex,July,facebook,30,2156,1292.0
6154,EATWITHPANIDA อีทวิทพนิดา,June,twitter,13,2156,178.0
2321,Bangkok Foodies,August,instagram,20,2154,586.0
23677,Wander More,February,facebook,5,2153,1293.0
12862,Lily Nawiya,June,youtube,2,2153,497.0
27666,lumai (@looookmai),January,instagram,18,2153,570.0
29893,the.pigeon.post,February,instagram,10,2153,562.0
4325,ChangTrixGet,October,instagram,46,2153,577.0
25357,bloodyhellbighead,September,instagram,13,2152,568.0
11525,KRUA.CO by sangdad,September,instagram,18,2152,568.0
42870,เมริรีวิว,August,instagram,14,2151,587.0
36951,ฟ้า ษริกา สารทศิลป์ศุภา,October,youtube,3,2151,449.0
19449,SOS - Save Our Sea,February,facebook,44,2149,1294.0
23636,WWF,September,twitter,15,2149,179.0
34122,ต้วมเตี้ยมแมวขี้หวง,November,youtube,11,2149,434.0
3630,Bounglengame,March,youtube,9,2147,480.0
29816,teethory,October,instagram,14,2147,578.0
45000,ใต้ โต๊ะ คอม,February,youtube,15,2146,451.0
21456,TONKLA,March,instagram,3,2146,567.0
4975,Couple Travel พาแฟนไปไหนดี,November,instagram,6,2145,585.0
8386,French Bulldog-French Pierre,August,youtube,13,2145,484.0
37371,มือใหม่เข้าใจหุ้น,September,facebook,101,2145,1261.0
183,22mm.t,September,twitter,15,2145,180.0
31603,ข่าวสารการลงทุน - Bigmove Club News,November,facebook,59,2144,1254.0
11943,Khruzee,November,facebook,29,2144,1254.0
23238,ULN Channel,September,youtube,1,2144,460.0
26443,high on dream,February,instagram,8,2143,563.0
9366,Group มนุษย์เงินเดือน,December,twitter,38,2143,146.0
10520,JETKOY,August,youtube,7,2142,485.0
8720,Galelega,March,facebook,22,2141,1291.0
31233,กุ้ง กฤษณะวัฒน์ สุรสิทธิ์,December,youtube,3,2140,421.0
10270,IDA stylish salon,June,instagram,46,2139,591.0
24145,Wongnai Beauty,December,twitter,18,2139,147.0
14595,Mimininii,May,facebook,16,2139,1268.0
35644,บ้าคสอจนผัวไม่ทน(@ngamdemarco),February,instagram,23,2139,564.0
6108,Dujdow,October,youtube,8,2138,450.0
20682,Start-to-invest,July,facebook,26,2138,1293.0
32656,คุยกับหมอภูมิแพ้เด็ก by  Dr.Mai,May,facebook,32,2137,1269.0
28594,pangfuufuu,December,facebook,163,2136,1204.0
24780,Zero Waste Thailand,September,facebook,43,2136,1262.0
27069,jjjiina,April,facebook,60,2136,1266.0
9515,HYPE NEXG,May,facebook,165,2136,1270.0
33241,ชิลไปไหน,May,twitter,117,2135,179.0
27089,jjjiina,June,youtube,3,2135,498.0
2320,Bangkok Foodies,April,instagram,22,2135,563.0
2882,Bestie Wanderer - คู่ซี้ตะลอนโลก,April,facebook,78,2135,1267.0
30061,tuna.dunn,May,instagram,6,2133,565.0
9050,Go!Graph,January,instagram,26,2133,571.0
7394,FINSTREET,March,twitter,15,2133,184.0
34633,นักท่องเที่ยวสัญชาติไทย,June,instagram,4,2133,592.0
10266,IDA stylish salon,January,instagram,42,2132,572.0
4730,CocoPsyche,February,facebook,85,2132,1295.0
34719,นักวิจัยไส้แตก - The Rich Scientist,September,facebook,22,2132,1263.0
32055,ครัววิชณีย์,July,facebook,3,2131,1294.0
18483,Property DNA,August,facebook,43,2131,1282.0
26858,intchavanothai,July,instagram,4,2130,588.0
44863,โลกไอทีวันนี้,January,youtube,4,2130,457.0
28879,pinghatta,January,instagram,24,2130,573.0
32744,ฅ-คนรักรถ Carlover,October,instagram,147,2129,579.0
10140,I proong Cafe',July,facebook,3,2128,1295.0
20405,SopitChitchat โสภิตชิทแชท,January,instagram,18,2128,574.0
19849,Sense on Films,January,facebook,21,2127,1273.0
8065,Fluffy Omelet,December,instagram,8,2127,581.0
35491,บอลพาเที่ยว Backpacker Ball,May,instagram,6,2127,566.0
5463,Deepscope,December,facebook,63,2126,1205.0
33043,ฉันตกหลุมรักหนังสือ,July,facebook,21,2126,1296.0
11155,Journey Dep,February,facebook,6,2125,1296.0
43729,เอิ๊ก พีรญา ป้อมอาษา,November,twitter,60,2123,155.0
23278,Unfull ice,December,facebook,116,2123,1206.0
31443,ของขวัญ วศินี สิทธิวรพงศ์,May,youtube,3,2122,481.0
30832,กิน@หาดใหญ่,September,instagram,20,2122,569.0
18823,Reader Syndrome,December,facebook,39,2122,1207.0
20327,Solo Journey,April,facebook,7,2122,1268.0
7845,Financial Times by Mongkol,December,facebook,15,2122,1207.0
22929,Too Young to Die,July,facebook,10,2121,1297.0
8099,Fond of good food,May,facebook,19,2121,1271.0
14753,Mission To The Moon,June,twitter,71,2121,179.0
21107,Superbike Magazine,April,youtube,6,2121,468.0
34321,ทำกินเอง,July,instagram,10,2121,589.0
31990,ครัวป้ามารายห์,June,youtube,7,2120,499.0
34713,นักวิจัยไส้แตก - The Rich Scientist,July,facebook,20,2119,1298.0
23958,What Car? Thailand,December,facebook,527,2117,1208.0
36482,พาวัวไปล่าม,July,instagram,1,2117,590.0
12259,Kittitat Wasati,June,youtube,9,2117,500.0
31068,กินแหลก เรื่องกินต้องยกให้เรา,January,facebook,112,2116,1274.0
19913,SiamQuant,January,facebook,10,2115,1275.0
405,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,July,facebook,165,2114,1299.0
27984,motortrivia.com,March,facebook,83,2113,1292.0
14657,Minimint's Mission,July,instagram,2,2112,591.0
18178,Ploypailin T. - Tuta,January,facebook,58,2112,1276.0
14795,MisterBan,May,youtube,58,2112,482.0
43295,เลิกโง่,March,instagram,18,2112,568.0
26446,high on dream,January,instagram,6,2111,575.0
2664,Beauty By Orangina,March,twitter,142,2111,185.0
5407,Datacookie,December,facebook,57,2110,1209.0
17795,Pekky the angel,December,instagram,18,2110,582.0
42809,เภสัชแม่ลูกอ่อน,January,facebook,37,2110,1277.0
2166,BaanBigbike.com,June,facebook,52,2109,1303.0
42882,เมริรีวิว,July,instagram,10,2109,592.0
24043,Why i buy this condo,November,facebook,365,2108,1255.0
42110,เทพลีลา,October,instagram,1,2107,580.0
17924,Pinkguschu,January,instagram,1,2106,576.0
42294,เที่ยวรอบลูก,October,facebook,38,2106,1250.0
39648,หนังข้างถนน,July,facebook,29,2106,1300.0
27090,jjjiina,March,facebook,73,2105,1293.0
13401,MR.ZEROZ KINGNER,April,facebook,16,2105,1269.0
30463,กระเป๋าหนึ่งใบ,January,twitter,8,2105,170.0
18588,Puffpoymakeup,September,facebook,29,2104,1264.0
17504,PakaPrich,January,youtube,3,2104,458.0
402,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,August,facebook,172,2103,1283.0
37018,มนุษย์ต่างวัย,March,youtube,14,2102,481.0
17589,Pang  HealthyRoutine,December,facebook,16,2102,1210.0
25445,cafeiscalling,May,twitter,12,2101,180.0
8722,Galelega,November,facebook,35,2101,1256.0
34362,ทำเองอร่อยจัง,July,youtube,15,2101,485.0
37365,มือใหม่เข้าใจหุ้น,July,facebook,83,2100,1301.0
19383,SAN F,July,facebook,13,2099,1302.0
821,AOV World,April,twitter,27,2099,177.0
23617,WWF,July,instagram,14,2098,593.0
44608,โตไปด้วยกัน Family Journey,January,youtube,12,2097,459.0
45422,ไปเที่ยวกัน GoThaitogether,May,facebook,17,2097,1272.0
30587,กับข้าวกับปลาโอ Plaocooking,May,instagram,6,2097,567.0
33093,ชวนเพื่อนเล่นหุ้น,September,facebook,189,2096,1265.0
6214,EDTguide,June,instagram,20,2095,593.0
31434,ของขวัญ วศินี สิทธิวรพงศ์,July,youtube,4,2095,486.0
18953,Richynichakan,April,instagram,13,2095,564.0
8150,Foodanyway ไปได้ทุกที่ ถ้ามีของอร่อย,November,facebook,10,2095,1257.0
41744,เข้าครัวกัน Chanel,June,youtube,7,2094,501.0
5835,Dr. Finance Thailand,April,facebook,94,2094,1270.0
11870,Kevin's Index,January,facebook,30,2093,1278.0
22492,The Potential,September,twitter,55,2093,181.0
23590,WTFOLK BIKER,April,youtube,3,2093,469.0
17997,Pirate Trader,May,facebook,60,2092,1273.0
24094,Wonder Boy,December,youtube,7,2092,422.0
27005,jaytherabbitofficial,August,twitter,71,2091,180.0
23919,Weartoworkstyle,February,youtube,4,2091,452.0
6338,Earthpynn,July,twitter,10,2090,176.0
8448,Frennicha,July,youtube,5,2089,487.0
22063,Thai Top Fitness,May,youtube,3,2089,483.0
31681,คนดำทำธุรกิจ blackman,September,facebook,1,2088,1266.0
22470,The Potential,April,twitter,49,2087,178.0
37157,มะขวิด,August,youtube,10,2087,486.0
19105,Rocky Journey,May,instagram,38,2087,568.0
40813,ออกไปวิ่ง,April,facebook,3,2086,1271.0
10473,Invest Like A Pro,May,facebook,11,2086,1274.0
37367,มือใหม่เข้าใจหุ้น,March,facebook,89,2086,1294.0
6779,English Fit and Firm,February,instagram,5,2086,565.0
30188,whitehatdotart,November,instagram,12,2086,586.0
15192,Mossster,September,twitter,3,2086,182.0
18642,Purple Mood E-Sport,May,youtube,6,2085,484.0
41316,อีฟ Evefee,April,youtube,5,2084,470.0
32851,จอร์น ไรเดอร์ - John Rider,April,instagram,4,2083,565.0
30726,กาลครั้งหนึ่ง,November,twitter,27,2083,156.0
4880,CookieCoffee Business Backpacker,May,facebook,7,2082,1275.0
39207,สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้น  บน Youtube,August,facebook,4,2082,1284.0
1687,Aum Bellezza,April,instagram,24,2082,566.0
9018,Go Went Go : เที่ยว เว้น วัน,December,youtube,6,2082,423.0
35649,บ้าคสอจนผัวไม่ทน(@ngamdemarco),May,instagram,25,2081,569.0
24083,Wizdom Trader,September,facebook,41,2081,1267.0
2276,Bangkok Auto Salon,December,youtube,8,2081,424.0
10482,InvestDiary แบ่งปันความรู้การลงทุน,June,facebook,8,2081,1304.0
15286,Motobigbike Thailand,October,youtube,9,2079,451.0
39216,สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้น  บน Youtube,October,facebook,7,2079,1251.0
34656,นักปั่นอุลตร้าแมน,March,youtube,8,2079,482.0
9588,Happy Sunday,April,facebook,34,2077,1272.0
42797,เภพาเที่ยว,May,facebook,35,2077,1276.0
4245,Ceemaagain,August,twitter,14,2076,181.0
13178,Luxman Thailand,April,youtube,2,2076,471.0
31998,ครัวป้ามารายห์,October,youtube,7,2076,452.0
6567,Eat Like 852 - ตะลุยกิน เที่ยวฮ่องกง โดยคนไทยในฮ่องกง,September,instagram,8,2074,570.0
11615,Kanin The Movie,March,instagram,5,2074,569.0
13024,Lookpad_misazaki,August,facebook,15,2073,1285.0
33436,ช่างภาพชื่อดังฐานะร่ำรวย,November,instagram,24,2073,587.0
23327,Up Clip,May,facebook,520,2073,1277.0
13095,LowCost Thailand,October,instagram,2,2072,581.0
21678,Tanxlive,November,instagram,1,2072,588.0
19336,RyotaMoisture,August,youtube,1,2072,487.0
24959,a.cute.attack,October,instagram,17,2072,581.0
7847,Financial Times by Mongkol,January,facebook,29,2071,1279.0
40648,อยู่กับยา - Live with Drug,December,facebook,74,2071,1211.0
39979,หมอเด็ก,December,facebook,9,2071,1211.0
8400,French Bulldog-French Pierre,May,youtube,12,2071,485.0
45507,ไปไหนดี,December,instagram,15,2070,583.0
33568,ดร.จิติพล พฤกษาเมธานันท์,May,facebook,60,2069,1278.0
