,account_name,channel,post_id,engagement,rankengage
3894,สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้น  บน Youtube,facebook,65,23339,1409.0
3366,ตี๋อ้วนชวนหิว,instagram,253,23076,603.0
3659,ฟลุค รพี ชูสุวรรณ,instagram,525,22963,604.0
948,HashCorner,twitter,82,22935,212.0
1724,Pair notebook Art & Craft,facebook,549,22898,1410.0
1866,Readme.me - ไทย,twitter,732,22743,213.0
3277,จากหนังสือสู่จักรวาล,facebook,178,22694,1411.0
1899,Run Better,facebook,92,22666,1412.0
822,French Bulldog-French Pierre,youtube,134,22658,529.0
2687,jjjiina,facebook,835,22658,1413.0
928,HFlight.net ตั๋วเครื่องบิน รีวิว สายการบิน โรงแรมและการท่องเที่ยว,youtube,65,22617,530.0
1163,KengKawiz,instagram,71,22605,605.0
3246,คุยกับหมอตาเด็ก by หมอพี,facebook,106,22594,1414.0
3321,ช่างภาพชื่อดังฐานะร่ำรวย,instagram,254,22388,606.0
2899,promotion2u,twitter,682,22377,214.0
2948,sunnyseason,instagram,373,22316,607.0
2315,Vanilla.in.th,facebook,1325,22303,1415.0
1964,Sek Food&DIY Sek Food&DIY,youtube,178,22279,531.0
4427,โดนไล่มาเล่นในนี้,instagram,60,22260,608.0
562,Dopper,youtube,13,22252,532.0
1108,June Jellyjune,facebook,377,22194,1416.0
4035,อยากเป็นนักวางแผนการเงิน,facebook,620,22146,1417.0
1599,Ngingi illustration,instagram,58,22096,609.0
3939,หนังสือข้างบ้าน,facebook,348,21956,1418.0
3172,ครอบครัวเล่นเกม,facebook,606,21938,1419.0
3773,ลงทุนศาสตร์ - Investerest,instagram,45,21917,610.0
226,Bangkok Foodies,instagram,244,21910,611.0
1363,Main Stand Gaming,facebook,944,21864,1420.0
2534,chino to share,twitter,32,21755,215.0
3232,คุณนาย เข้าครัว,youtube,49,21724,533.0
3427,ธนาคารจิตอาสา JitArsa Bank,twitter,290,21701,216.0
24,2an_doodle,instagram,118,21689,612.0
3135,ขอรบกวนทั้งชุดนอน,youtube,97,21663,534.0
3414,ทำเองอร่อยจัง,youtube,102,21649,535.0
2369,What Car? Thailand,facebook,2938,21633,1421.0
474,Cooking station,youtube,38,21566,536.0
1057,Japaikin จะไปกิน,facebook,167,21546,1422.0
1730,PakaPrich,instagram,32,21447,613.0
1072,Jeban.com,instagram,226,21316,614.0
41,7 Greens…ท่องเที่ยวสดใส ใส่ใจสิ่งแวดล้อม,facebook,1191,21227,1423.0
888,Go!Graph,instagram,185,21017,615.0
3594,ผู้หญิง Beauty Community,twitter,362,20982,217.0
1857,RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,facebook,950,20938,1424.0
861,Garage Life Thailand,facebook,223,20937,1425.0
3638,พี่ทอมเหลาให้ฟัง,facebook,466,20914,1426.0
3475,นินจา การตลาด,facebook,454,20799,1427.0
33,4actory,facebook,445,20780,1428.0
2151,TaxBugnoms,youtube,162,20776,537.0
3511,น้าอ้วนชวนหิว by Wongnai,twitter,383,20714,218.0
3003,viviennewonder,instagram,18,20703,616.0
1004,IDA stylish salon,instagram,530,20661,617.0
2995,tuna.dunn,instagram,46,20656,618.0
633,Eat Lek Lek,facebook,612,20619,1429.0
2468,aduangTH,twitter,1908,20593,219.0
1282,Lookpad_misazaki,facebook,215,20590,1430.0
3154,คนท้อง ก็ต้องสวย by หมอนุ่น,facebook,236,20531,1431.0
2559,eark.and.etc,instagram,77,20408,619.0
4506,ไปตามรอยหนังด้วยกันมั้ย,instagram,19,20407,620.0
4333,เสียงร้องขอชีวิต ที่ไม่มีใครได้ยิน,facebook,242,20406,1432.0
2335,WWF,twitter,91,20366,220.0
4184,เทพเอ็กเซล : Thep Excel,youtube,37,20363,538.0
2175,Thai Livestream,youtube,65,20331,539.0
4403,แหมทำเป็นฟิต,twitter,257,20248,221.0
2718,kiazaab,twitter,228,20223,222.0
103,Alie BlackCobra,twitter,48,20192,223.0
3434,"นักกล้าม10,000cal",instagram,59,20178,621.0
3815,วอนนาบีรีวิว,facebook,129,20004,1433.0
4223,เที่ยวไหนต่อ Touronthai.com,facebook,650,19996,1434.0
1025,InvestDiary แบ่งปันความรู้การลงทุน,facebook,103,19977,1435.0
3529,บันทึกนักหนีเที่ยว,instagram,266,19891,622.0
385,CHULA Zero Waste,facebook,544,19819,1436.0
833,FundTalk,facebook,246,19812,1437.0
3770,ลงทุน หุ้น การเงิน Tactschool ส่งต่อความรู้ทางการเงิน,facebook,203,19792,1438.0
2992,tuapennot,instagram,299,19791,623.0
3956,หนูหิ่นซิ่งหุ้น,facebook,138,19735,1439.0
1283,Loukgolf's English Room,facebook,21,19717,1440.0
731,FZK Frozenkiss,youtube,16,19657,540.0
44,99 Godzulu,facebook,195,19653,1441.0
125,Anfield_Husky,instagram,36,19637,624.0
4143,เข็มทิศชีวิต ฐิตินาถ ณ พัทลุง,youtube,90,19635,541.0
295,Bikers Thailand,facebook,1311,19610,1442.0
1590,Neotica,youtube,22,19582,542.0
3847,วิ่งสร้างภาพ,facebook,230,19550,1443.0
3120,ก็ฝ้ายจะรีวิว,instagram,120,19536,625.0
2440,ZJB - MAKEUP,youtube,56,19512,543.0
637,Eat Like 852 - ตะลุยกิน เที่ยวฮ่องกง โดยคนไทยในฮ่องกง,instagram,57,19447,626.0
3992,หมูที่แข็งแรง by พัด,facebook,79,19409,1444.0
3752,รีวิวอีสาน,twitter,274,19361,224.0
1372,Marefood,facebook,678,19270,1445.0
900,Gourmet&Cuisine,instagram,575,19242,627.0
4531,ไม่กี่บาท,youtube,41,19224,544.0
2126,TUNA Dunn,facebook,90,19161,1446.0
482,Couple Travel พาแฟนไปไหนดี,instagram,61,19003,628.0
2003,Sneak out หนีเที่ยว,instagram,103,18990,629.0
1784,Places two go,instagram,126,18989,630.0
60,AAA_Daren,instagram,110,18956,631.0
257,Beauty By Orangina,instagram,693,18750,632.0
537,Dek-D.COM – เด็กดีดอทคอม,instagram,153,18746,633.0
4052,อสังหา5บรรทัด,facebook,2508,18715,1447.0
489,Cyberclasher,youtube,1660,18685,545.0
830,Friendnancial - การเงินภาษาเพื่อน,facebook,117,18667,1448.0
2742,lmolmo,instagram,54,18631,634.0
4344,เอบอง..นึกอะไรได้ก็รีวิว,youtube,56,18621,546.0
2467,abovethemars,instagram,15,18602,635.0
3290,ชมรมจิตแพทย์เด็กและวัยรุ่นแห่งประเทศไทย,facebook,90,18531,1449.0
486,CrisisMan,facebook,296,18413,1450.0
3871,สมาคมคนรักบิ๊กไบค์,instagram,154,18405,636.0
3446,นักวิจัยไส้แห้ง,facebook,50,18358,1451.0
3103,กินไปไทยหรั่ง,instagram,22,18355,637.0
3121,ก็ฝ้ายจะรีวิว,youtube,42,18349,547.0
1175,Khruzee,twitter,28,18340,225.0
4303,เลิกโง่,instagram,163,18250,638.0
1645,OSAKA99 TV,youtube,57,18139,548.0
2506,bloodyhellbighead,instagram,141,18131,639.0
1867,RealOnnbaby,twitter,109,18081,226.0
2238,The101.world,youtube,130,18065,549.0
793,FoodTravelTVChannel,youtube,49,18049,550.0
596,Dujdow,youtube,82,17824,551.0
2223,The Style by Anne,instagram,175,17799,640.0
1812,Pop มั้ย,facebook,69,17756,1452.0
262,Beauty Mouthsy,instagram,93,17746,641.0
3850,วิ่งแล้ววิ่งเล่า,facebook,252,17659,1453.0
1083,Jinny's Healthy Diary,instagram,144,17622,642.0
3367,ตี๋อ้วนชวนหิว,youtube,125,17547,552.0
2518,cafeiscalling,twitter,101,17537,227.0
2665,intchavanothai,instagram,33,17536,643.0
624,EasyCooking,instagram,26,17462,644.0
2854,papeega Channel,youtube,146,17350,553.0
1908,Running Insider,instagram,112,17349,645.0
1675,PDAMobiz.com,facebook,708,17339,1454.0
3911,สารพันปัญหาการเลี้ยงลูก,instagram,42,17335,646.0
3164,คนเดียวก็เที่ยวได้,facebook,673,17333,1455.0
3189,ครัวมนุษย์ป้า คุณป้า ปอมปอม,youtube,260,17296,554.0
1737,Palouis เฮลตี้สายชิล HealthyChill,youtube,42,17272,555.0
2230,The Walking Backpack,instagram,15,17217,647.0
3952,หนูนาสวีเดน แฟนเฟจ Noona Sweden,youtube,346,17159,556.0
3134,ขอบสหนัง,twitter,136,17130,228.0
3181,ครัวบ้านๆ Channel,youtube,94,17128,557.0
4209,เที่ยวเก่ง,facebook,194,17081,1456.0
4108,อ่านจริงจัง รีวิวจริงใจ,facebook,237,17071,1457.0
4022,หุ้นปันผล,facebook,113,17064,1458.0
3353,ตามล่าความอร่อย chasing delicious,facebook,1772,17054,1459.0
2139,Tan Parichaya,instagram,55,17027,648.0
2066,Stock T-Noi_ตี๋น้อย,facebook,476,17020,1460.0
1123,KNCraZy,instagram,27,16995,649.0
2548,di5trotion,facebook,180,16908,1461.0
2138,Talon Esports TH,youtube,61,16886,558.0
116,Am4you Gadget,facebook,356,16865,1462.0
4090,อาสา Domestic,facebook,189,16800,1463.0
2240,TheLovelyAir.com,instagram,596,16767,650.0
3288,ฉันตกหลุมรักหนังสือ,facebook,223,16763,1464.0
3987,หมีลงทุน,facebook,185,16698,1465.0
1577,NampunMakeup,instagram,220,16633,651.0
2896,prieo,instagram,101,16597,652.0
2977,the condominium,facebook,828,16533,1466.0
2693,jomjamspch,youtube,9,16499,559.0
1413,Mejungwon Hair Salon,facebook,4332,16404,1467.0
4131,เกาะติดหุ้น- ลงทุน เศรษฐกิจ,facebook,310,16322,1468.0
4502,ไปคนเดียว+,instagram,25,16271,653.0
3718,มูมมาม,youtube,32,16237,560.0
3327,ซีซี ทราย Ceview,instagram,101,16218,654.0
1978,Siampod,facebook,346,16184,1469.0
1493,Moomint survivortrade,facebook,1122,16177,1470.0
4293,เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,facebook,167,16090,1471.0
526,DayTrade VI Penny Stock,facebook,55,16057,1472.0
2462,a.cute.attack,instagram,146,15945,655.0
629,Eat Clean Baby,facebook,62,15928,1473.0
1257,Life with Muay,instagram,13,15926,656.0
1205,Kittitat Wasati,youtube,73,15785,561.0
1315,MO-EMAG โมอีแม็ก,youtube,160,15737,562.0
977,HuaHed,youtube,30,15685,563.0
2457,_pimuu,instagram,96,15535,657.0
3913,สาระบรรพชีวิน,facebook,105,15508,1474.0
1085,Jiranarong,instagram,17,15442,658.0
2370,Whenindream,instagram,167,15432,659.0
2305,Up Clip,facebook,4395,15417,1475.0
2014,Somewhere Someone,instagram,72,15285,660.0
1537,My Home TV,facebook,516,15267,1476.0
517,Data Café Thailand,facebook,117,15222,1477.0
1110,Just4Game,facebook,441,15122,1478.0
4262,เมริรีวิว,instagram,98,15108,661.0
1888,Rocky Journey,instagram,277,15099,662.0
3411,ทำกินเอง,youtube,150,15045,564.0
2684,jewsippothai,youtube,10,15025,565.0
3678,มนุษย์ต่างวัย,youtube,140,15024,566.0
1180,Kia Zaab,instagram,34,15006,663.0
2025,Sp Saypan,youtube,20,15002,567.0
2722,kimojung channel,youtube,242,14976,568.0
421,Cheftablebychefart,facebook,288,14935,1479.0
3703,มิลค์เศษใจ,facebook,31,14923,1480.0
1973,Shopkrabb,youtube,80,14888,569.0
1088,Jo's Canvas,youtube,30,14862,570.0
3155,คนท้อง ก็ต้องสวย by หมอนุ่น,youtube,119,14835,571.0
168,Aum Bellezza,youtube,49,14814,572.0
3551,ประวัติส้าด ประวัติศาสตร์,facebook,121,14750,1481.0
4144,เข้าครัวกัน Chanel,facebook,30,14727,1482.0
3200,ครูบอลลี่ Teacher ดาหวัน,facebook,110,14695,1483.0
1307,MAYA Siberianhusky มายา ไซบีเรียนหัวใจไม่ยอมแพ้,facebook,100,14667,1484.0
978,Humble Trader Diary,facebook,138,14638,1485.0
2278,Travel Together / คนเดินทาง,facebook,488,14544,1486.0
3606,พรุ่งนี้ค่อยลด,twitter,70,14519,229.0
565,DossieR Channel,youtube,61,14414,573.0
1840,Pure Swan,facebook,316,14405,1487.0
2546,deknang.com,facebook,742,14396,1488.0
2795,natchapui,instagram,187,14392,664.0
1725,Pairyinwonderland,facebook,572,14351,1489.0
3928,สูงวัย,facebook,285,14337,1490.0
3373,ตุ๊กตา♡,instagram,79,14297,665.0
16,22mm.t,instagram,65,14275,666.0
3454,นักเล่าความคิด,facebook,178,14274,1491.0
2431,Yueiiz K,instagram,790,14224,667.0
4279,เรียกผมว่ามนุษย์เงินเดือน,instagram,127,14156,668.0
4380,แฟนพาเที่ยว / My Life My Travel,instagram,107,14127,669.0
3627,พิกุลแฮม,instagram,198,14110,670.0
1998,Smitz,facebook,83,14108,1492.0
3623,พาวัวไปล่าม,instagram,11,14076,671.0
4358,แตมเมอร์kz,facebook,66,14064,1493.0
2225,The Travelerz,facebook,1182,14063,1494.0
2205,The Bottom UP,facebook,174,14057,1495.0
1463,Misterbeam,youtube,50,14012,574.0
3257,ฅ-คนรักรถ Carlover,instagram,968,14011,672.0
1601,Ninew Yopang,instagram,78,14010,673.0
543,DevilMeiji,instagram,64,14002,674.0
1206,KobKid.com ครบทุกเรื่องคอนโดและบ้าน,facebook,1025,13971,1496.0
1821,Primintheair,facebook,389,13955,1497.0
2651,iceamore,facebook,1032,13934,1498.0
4017,หุ้น The Big Short,facebook,184,13915,1499.0
2846,pairnotebook,instagram,131,13902,675.0
4244,เพนกวิ้นรีวิว GuinHungry,twitter,5,13896,230.0
1086,Jo's Canvas,facebook,284,13839,1500.0
1616,Noon แหล่งความรู้เรื่องประกันและการเงิน,facebook,332,13812,1501.0
4479,ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,facebook,574,13803,1502.0
737,Farose,instagram,94,13783,676.0
570,Dr. Finance Thailand,facebook,977,13764,1503.0
4129,เกษียณสบายสุข,facebook,464,13752,1504.0
2852,papayatopz,twitter,101,13731,231.0
3283,จูน June Jellyjune,youtube,25,13643,575.0
2842,paapaii พาไปดอทคอม,instagram,134,13601,677.0
2539,closetofmomo,instagram,42,13580,678.0
3011,widsawaphatiew,youtube,37,13560,576.0
2803,ngamdemarco,twitter,230,13557,232.0
3175,ครัวดัดจริต,facebook,367,13553,1505.0
909,Grean Gamer,youtube,268,13526,577.0
3299,ชาร์ลี มังเกอร์ สแกนหุ้นด้วย Price Pattern ทำกำไรอย่างมีระบบ ทุกสภาวะตลาด,youtube,65,13498,578.0
647,EatguideTh,twitter,130,13435,233.0
2941,sorravis.p,instagram,24,13416,679.0
2334,WWF,instagram,135,13388,680.0
2270,Trading Battle,facebook,114,13369,1506.0
3423,ท๊อฟฟี่เป็นตุ๊ดซ่อมคอม,instagram,141,13342,681.0
3781,ลงทุนแมน,youtube,135,13317,579.0
1733,Palapilii Thailand,instagram,68,13310,682.0
3719,มูลนิธินิติธรรมสิ่งแวดล้อม - EnLAW,facebook,333,13293,1507.0
2573,essAyseeK TV,youtube,116,13208,580.0
1672,PAMEE,facebook,421,13207,1508.0
2271,Trading Psychology จิตวิทยาการลงทุน,facebook,26,13167,1509.0
158,Attacle,instagram,66,13139,683.0
4186,เทย กะ ทะ,youtube,4,13119,581.0
3029,zphez,instagram,44,13056,684.0
1523,Ms Happy Diet - The Healthy Foodie,facebook,1019,13050,1510.0
3217,ความลับของเงิน,facebook,82,13038,1511.0
2044,Start-to-invest,facebook,313,13031,1512.0
1051,Janenipa,instagram,143,12960,685.0
173,AutoMotorThailand,youtube,110,12945,582.0
1128,KP ตะลอนแหลก,youtube,94,12942,583.0
1034,JONYZAA ID.,youtube,55,12923,584.0
438,Chongko Channel,facebook,164,12854,1513.0
376,C A F E i S M,facebook,152,12844,1514.0
2931,siamphonedotcom,twitter,1225,12827,234.0
2747,love fitt,instagram,62,12779,686.0
2309,VI,facebook,42,12725,1515.0
2015,Sonia In Lost World,facebook,304,12698,1516.0
682,EthAn,facebook,45,12651,1517.0
2001,SnapTech Zone,youtube,71,12630,585.0
